,id,Time,User,Tweet,No of retweet,likes,Country,Tweet source,Verified
3635,1619366707029762051,2023-01-28 16:08:03+00:00,Josephbassey10_,@DammyOA_ @ZenithBank Same as access bank,0,0,"Jupiter, FL",Twitter for iPhone,False
3636,1619366495083192320,2023-01-28 16:07:13+00:00,BBkelly19,"@ZenithBank Someone credits my account and is debited,I have to wait upto 9hrs before money reflects in my account ...since last week this has been my experience..... How I wan take hangout 🙇🙇",0,2,Nigeria,Twitter for Android,False
3637,1619366073123627009,2023-01-28 16:05:32+00:00,Do_syke,"Right now I don't know which is worse, the incompetence of @ZenithBank or the complicity of @cenbank in not penalizing these banks for their incompetence https://t.co/zokk3RvXT9",2,1,Nigeria,Twitter for Android,False
3638,1619365850888413185,2023-01-28 16:04:39+00:00,DanielPatani1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3639,1619365791039905792,2023-01-28 16:04:25+00:00,DammyOA_,"Zenith Bank was down since yesterday and all the POS decline I had from yesterday till now, I was debited 😭😭😭😭. @ZenithBank my God will judge you. Now I have to wait 5days for my money",1,1,,Twitter for iPhone,False
3640,1619365721141645317,2023-01-28 16:04:08+00:00,TheMakokoPrince,@ZenithBank sent you a Dm Of the screenshot. Kindly check and get back to me.,0,0,Lagos,Twitter for Android,False
3641,1619365671082786819,2023-01-28 16:03:57+00:00,adepojuademola,Am finding it difficult to log into my internet banking  @ZenithBank,0,0,Google search  Α̲̅♍,Twitter for Android,False
3642,1619365486134808580,2023-01-28 16:03:12+00:00,AtereTaiwo12,@ZenithBank @ZenithBank pls kindly check your dm. Thanks,0,0,,Twitter for Android,False
3643,1619365062665457670,2023-01-28 16:01:31+00:00,ColinChidiogo,@ZenithBank None of the above.,0,0,Nnewi,Twitter Web App,False
3644,1619364711270862848,2023-01-28 16:00:08+00:00,Do_syke,@ZenithBank confirm and complete my transfer please https://t.co/biOEUdUDGx,0,0,Nigeria,Twitter for Android,False
3645,1619364372467286020,2023-01-28 15:58:47+00:00,AmarachiIfedio1,"@DesmondObisike @ZenithBank Where are you now, maybe I can help",0,0,,Twitter for Android,False
3646,1619364357661679617,2023-01-28 15:58:43+00:00,AdegokeTosin15,"@ZenithBank Hello, I was debited the sum of #1600 while funding my palmpay account using my zenith bank card. My palmpay account indicated as failed from zenith bank. Please refund my account as soon as possible.",0,0,,Twitter Web App,False
3647,1619363831041650690,2023-01-28 15:56:38+00:00,UncleWadee,Must I complain before you do the needful? @ZenithBank it’s been more than 3 hours already. Reverse this thing.,0,0,"Abuja, Nigeria",Twitter for iPhone,False
3648,1619363657703636992,2023-01-28 15:55:56+00:00,iamBuggy92,@ZenithBank Fix your fucking network,0,1,"Warri, Nigeria",Twitter for Android,False
3649,1619363250277339140,2023-01-28 15:54:19+00:00,WoliHephzibah,@ZenithBank Why is your ATM still dispensing old Naira note.. haba this is bad na,0,0,"Lagos, Nigeria",Twitter for Android,False
3650,1619363215040987137,2023-01-28 15:54:11+00:00,Do_syke,"@ZenithBank once again I was sent money from @UNIONBANK_NG this evening to my account and it is yet to drop.

Sender's account has been debited, but as usual, you want to prove @ZenithBank as incompetent

Kindly complete transfer.
Thank you

PeterObi",0,0,Nigeria,Twitter for Android,False
3651,1619363109092851713,2023-01-28 15:53:46+00:00,Abbamusa99,"@ZenithBank @EdozieFrank1 @ZenithBank, you have just deducted 38,500k from my account in the name of ""accrued credit"" while I never take a bank loan. What is the problem?  I need explanation for that now, though on Monday I will storm your bank.",0,0,"Kano, Nigeria",Twitter for Android,False
3652,1619363021763268612,2023-01-28 15:53:25+00:00,edemgakpet,@ZenithBank Pls is there a branch of zenith bank in Kasoa ?,0,0,"Kasoa, Ghana(kasland)",Twitter for Android,False
3653,1619362972706697216,2023-01-28 15:53:13+00:00,Abbamusa99,@VickyAnaberry @ZenithBank They take my money too.,0,0,"Kano, Nigeria",Twitter for Android,False
3654,1619362952012009473,2023-01-28 15:53:08+00:00,surv3secondz,"RT @Zahrahmusa: Dear Nigerian banks.
Cant you load your ATM’s with 100, 50, 20, and 10 naira notes so people who need little spending money…",40,0,Nigeria,Twitter for Android,False
3655,1619362915093737474,2023-01-28 15:52:59+00:00,EdozieFrank1,@ZenithBank Thank You Godbless Amen,0,0,,Twitter Web App,False
3656,1619362795971280896,2023-01-28 15:52:31+00:00,Abbamusa99,"@ZenithBank @ZenithBank, you have just deducted 38,500k from my account in the name of ""accrued credit"" while I never take a bank loan. What is the problem?  I need explanation for that now, though on Monday I will storm your bank.",0,0,"Kano, Nigeria",Twitter for Android,False
3657,1619362437475753985,2023-01-28 15:51:06+00:00,Essienimoh1,@ZenithBank I have a complaint. I paid for fuel using my atm card and the transaction was declined. I have also been debited. I await ur swift reversal. https://t.co/KiwHAafvBs,0,0,Nigeria,Twitter for Android,False
3658,1619362315106942982,2023-01-28 15:50:36+00:00,creamy_45,@GinjarTheGOAT @chude__ @ZenithBank Same with Sterling .. I waited like forever to pay about for pepper.,0,0,"Lagos,nigeria",Twitter for Android,False
3659,1619361982716735489,2023-01-28 15:49:17+00:00,iamwheelie,@ZenithBank is so terrible. Such an embarrassment 🤦🏽,0,0,"ÜT: 6.5218722,3.3668123",Twitter for iPhone,False
3660,1619361808485351424,2023-01-28 15:48:36+00:00,HenryChul,"RT @VickyAnaberry: Please @cenbank and you all should come to my help, I’ve silently been trying to recover this money but so far @ZenithBa…",3,0,,Twitter Web App,False
3661,1619361472924241920,2023-01-28 15:47:16+00:00,_IgALeX,@ZenithBank Abeg refund my money. You debited my account without paying me,0,0,Nigeria,Twitter for iPhone,False
3662,1619361278866395140,2023-01-28 15:46:29+00:00,Whitemoneyn,"@VickyAnaberry @ZenithBank Can't they just call the guy to refund your money or 
face  prosecution? They have his information but they don't care until you mount more pressure on the Bank.",0,0,Money,Twitter Web App,False
3663,1619361186402955264,2023-01-28 15:46:07+00:00,peter_ekekwe,"I don't believe there's scarcity of the new notes. The number of bullion vans driving in and out "" their "" homes is scary. I suspect the banks go in, give them the new and pick up the old....at a premium of course.@myaccessbank @ZenithBank @MyFCMB @gtbank @fidelitybankplc",1,1,,Twitter for Android,False
3664,1619360661682933760,2023-01-28 15:44:02+00:00,Are_dion,"@FinPlanKaluAja1 @ZenithBank https://t.co/R5vwYwU3Fa

Sir you can see right or if this is not a fraud account, because @ZenithBank should have an official handle, some people already trying to play smart 🤣🤣🤣 problem they.",0,0,,Twitter for Android,False
3665,1619359844389224449,2023-01-28 15:40:47+00:00,Gentlejerome,"@EmzzyInteriors @a_ma_ka__ @ZenithBank Oh thank you, I’ve seen the video update.",0,0,England | Nigeria ,Twitter for iPhone,False
3666,1619359592378675200,2023-01-28 15:39:47+00:00,Whitemoneyn,"RT @VickyAnaberry: Please @cenbank and you all should come to my help, I’ve silently been trying to recover this money but so far @ZenithBa…",3,0,Money,Twitter Web App,False
3667,1619359508492619777,2023-01-28 15:39:27+00:00,BlackTinySniper,"@ZenithBank and I have been complaining and nothing has been done about it, they keep telling me 48 hours and then 72 hours, both time has passed and still yet can not get my reverse of my money, please @ZenithBank and @cenbank should know what to be done about it, urgently.",0,0,Nigeria,Twitter for Android,False
3668,1619359451928223744,2023-01-28 15:39:14+00:00,iam_ola_lawal01,"@ZenithBank @ZenithBank why do you like to stress people life out, Please I make a deposit payment with Zenith ATM card to deposit to my OPay account,the payment as been debt on my bank account and yet not reflect on my OPay account balance, reply to the DM now.",0,0,world of Tolkien,Twitter for iPhone,False
3669,1619359397138022400,2023-01-28 15:39:01+00:00,yomi_mabayoje,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",1670,0,outside my comfort zone. ,Twitter for iPhone,False
3670,1619359314388582400,2023-01-28 15:38:41+00:00,EdozieFrank1,"@ZenithBank Sir/Ma,
   I need loan to promote my career I will pay back and can do more deals with you .
Thanks you.",0,0,,Twitter Web App,False
3671,1619358899873923072,2023-01-28 15:37:02+00:00,Nanyason1,"@ZenithBank Please respond to your DM, I sent a complaint there",0,0,ph,Twitter for Android,False
3672,1619358823852175360,2023-01-28 15:36:44+00:00,iseoluwa_ayoola,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3673,1619358496474157056,2023-01-28 15:35:26+00:00,HenryChul,@VickyAnaberry @cenbank @ZenithBank @ZenithBank what's happening to you guys Nowadays? Kindly help her out before this tweet goes viral,0,1,,Twitter Web App,False
3674,1619358391876583426,2023-01-28 15:35:01+00:00,adetayo_dapo,"@a_ma_ka__ @ZenithBank Glad it’s almost all recovered but you for shed more light on the issue, wetin really happen? was it the banks negligence or the typical cyber crimes…just so people can learn from these typpa things.",0,0,"Kansas City, MO / Lagos ",Twitter for iPhone,False
3675,1619357796272844800,2023-01-28 15:32:39+00:00,_krade,"@holuwarsetemi @ZenithBank Yeah, already did, nothing entered yet",0,0,United States,Twitter for Android,False
3676,1619357448409858051,2023-01-28 15:31:16+00:00,okecity2012,@ZenithBank I have been chatting this number but the issue is yet to be resolved.,0,0,"LAGOS, NIGERIA",Twitter for Android,False
3677,1619357368202182656,2023-01-28 15:30:57+00:00,MrrMensah1,@ZenithBank My account doesn't work it the mobile app,0,0,"Accra, Ghana",Twitter for Android,False
3678,1619357058637365248,2023-01-28 15:29:43+00:00,VickyAnaberry,"@cenbank @cenbank 
An illegal transaction was done on my account and till now @ZenithBank has done nothing about it despite my complains.

My daily withdrawal limit is 100k yet Zenith bank allowed a transaction above 100k on my account",0,0,Nigeria,Twitter for iPhone,False
3679,1619357037959303169,2023-01-28 15:29:38+00:00,Ayodaeji,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",1670,0,🇳🇬,Twitter for Android,False
3680,1619356728268849153,2023-01-28 15:28:24+00:00,movic57,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",1670,0,"Ibadan, Nigeria",Twitter for Android,False
3681,1619356330808201217,2023-01-28 15:26:50+00:00,meisha_akawa,@ZenithBank I'm not using anyone. Your atm card now has failed me. Your ussd doesn't work for everybody. Your mobile banking doesn't work for anybody. You're people are not even nice to your customers nor ar you patient enough to listen to them or help them. You're wicked,1,1,,Twitter for Android,False
3682,1619356247089889283,2023-01-28 15:26:30+00:00,Chinonsodonatu3,"RT @ZenithBank: Which of these are you hanging out with tonight?

#ZenithBank #Weekend #Hangout https://t.co/ROFkyfPKjG",11,0,Nigeria,Twitter for iPhone,False
3683,1619356196548546560,2023-01-28 15:26:18+00:00,johnson_mystic,@naijaeikn @ZenithBank We plenty,0,0,Jos,Twitter for iPhone,False
3684,1619355671656534016,2023-01-28 15:24:12+00:00,thisisliljoe,RT @Jeyon1: @ZenithBank where is my money? where is the missing 11.4m? @cenbank why aren't u doing anything abt this or the mails?? @fccpcn…,323,0,Omo,Twitter for iPhone,False
3685,1619355634683748353,2023-01-28 15:24:04+00:00,lecturerII_,"@ZenithBank , please check your DM and do the needful....",0,0,"Lagos, Nigeria",Twitter for Android,False
3686,1619355314930978818,2023-01-28 15:22:47+00:00,_krade,I was sent money from someone and I haven't seen the alert since 12am @ZenithBank,0,2,United States,Twitter for Android,False
3687,1619355305460252672,2023-01-28 15:22:45+00:00,Meizz_glamour,"@ZenithBank hi, please check your dm",0,0,,Twitter for Android,False
3688,1619355013817700352,2023-01-28 15:21:36+00:00,SandraBaah11,"RT @Solomon_Buchi: Please, @ZenithBank, can you freaking let the money that was sent to me reflect in my account! Hian!!!!!! What the heck!…",7,0,,Twitter for iPhone,False
3689,1619354796326289410,2023-01-28 15:20:44+00:00,meisha_akawa,@ZenithBank You faustrate humans. Your banking system can literally break marriages. Please fix it. Please zenith bank fix it. Please 😭😭😭😭😭. God not today of all days.,0,1,,Twitter for Android,False
3690,1619353857301307393,2023-01-28 15:17:00+00:00,phurpleHaze_,"@ZenithBank please I made a transaction , I was debited and it didn't reflect .",0,0,Somewhere in Africa,Twitter for Android,False
3691,1619353568372457472,2023-01-28 15:15:51+00:00,karylanti,Banks dey play @ZenithBank https://t.co/nRNNqfUmaJ,0,0,"Lagos, Nigeria",Twitter for Android,False
3692,1619352934143385604,2023-01-28 15:13:20+00:00,iammashary,"@ZenithBank @mashtreats1 Ok...Await your resolution.
Thank you",0,0,Nigeria,Twitter for Android,False
3693,1619352594727731202,2023-01-28 15:11:59+00:00,ogunbayoyinka,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3694,1619352413328273408,2023-01-28 15:11:16+00:00,shashomoney,@ZenithBank I tire for una aswrr,0,1,,Twitter for iPhone,False
3695,1619352302720253952,2023-01-28 15:10:49+00:00,GinjarTheGOAT,RT @MercyJaY7907: @GinjarTheGOAT @chude__ @ZenithBank Yesterday I did transfer from my opay to @ZenithBank  bank account to  @ChickenRepubl…,1,0,📍House Of Ginjar ,Twitter for Android,False
3696,1619351991347720197,2023-01-28 15:09:35+00:00,ObosiAteiza,"RT @ZenithBank: Important Public Notice!

#ZenithBank #NewNairaNotes #NairaRedesign #2023 #Nigeria #CBN https://t.co/1fCswN9S89",236,0,"Abuja, Nigeria",Twitter for Android,False
3697,1619351939745193985,2023-01-28 15:09:23+00:00,SOI_collection,"RT @umarkhalifa19: One day i will definitely wash plates,sweep filling station or chop beating. @ZenithBank thank you for your incompetence.",8,0,"kano,Nigeria",Twitter for iPhone,False
3698,1619351873861062656,2023-01-28 15:09:07+00:00,moonranjer,@ZenithBank Y’all gonna bag the shittiest bank this year again,0,0,🌑,Twitter for iPhone,False
3699,1619351827014881282,2023-01-28 15:08:56+00:00,VickyAnaberry,@ZenithBank Zenith Bank I need my money back,0,1,Nigeria,Twitter for iPhone,False
3700,1619351447329710082,2023-01-28 15:07:25+00:00,VickyAnaberry,"I lost my money and the best she could do was tell me how she has been handling the same issue from other customers since morning, how a man lost 500k.

No willingness to recover the money at all.

@ZenithBank That money is meant for my business, I need my money back @cenbank",0,0,Nigeria,Twitter for iPhone,False
3701,1619351442657267716,2023-01-28 15:07:24+00:00,VickyAnaberry,"I’ve been to the bank, written mails and made calls yet no positive response.

One of the bankers at @ZenithBank Akwa Ibom Branch, traced the transaction and it happened that the second account number belongs to a Corper serving in Akure.",0,0,Nigeria,Twitter for iPhone,False
3702,1619351406603038721,2023-01-28 15:07:16+00:00,officialKamaluI,"@ChimaOdo @GinjarTheGOAT @ZenithBank Swears.

Na so @ZenithBank block my account, dey tell me fraud bla bla, for account wey the money inside no real ₦10k",0,0,"Owerri, Nigeria",Twitter for Android,False
3703,1619350931329482755,2023-01-28 15:05:22+00:00,kaylads2016,@ZenithBank @cenbank I have had the most horrifying experience with @ZenithBank this weekend. I couldn't withdraw at any of the ATM around Akowonjo&amp; Egbeda areas (Alimosho lga). Then d phone bank app was totally not working. Their network was down. Useless 👎,0,0,"Lagos, Nigeria",Twitter for Android,False
3704,1619350719093673984,2023-01-28 15:04:32+00:00,Klymate_NG,"@ZenithBank Y'all show some love to my kiddo, she's a year older today. #HappyBirthday #HappyBirthdayEsther  ❤ https://t.co/lRXbLHnwOn",0,0,My Room,Twitter for Android,False
3705,1619350580706643971,2023-01-28 15:03:59+00:00,DemainguyB,@ZenithBank Yesterday I purchased airtime  you guys debited but didn't credit my airtime sim,0,3,"Lagos, Nigeria",Twitter for Android,False
3706,1619350338909372417,2023-01-28 15:03:01+00:00,DemainguyB,@ZenithBank Why are you guys stressing people,0,1,"Lagos, Nigeria",Twitter for Android,False
3707,1619350314766979072,2023-01-28 15:02:55+00:00,wilddomainer,@ZenithBank Tell your former boss the CBN governor that he is a failure.,0,1,,Twitter for Android,False
3708,1619350029369769985,2023-01-28 15:01:47+00:00,DemainguyB,@ZenithBank You guys don't have network,0,2,"Lagos, Nigeria",Twitter for Android,False
3709,1619349910972932098,2023-01-28 15:01:19+00:00,GinjarTheGOAT,"RT @ChimaOdo: @GinjarTheGOAT @ZenithBank If you must survive in this cashless economy, I advise you to avoid Zenith Bank 😂😂",1,0,📍House Of Ginjar ,Twitter for Android,False
3710,1619349747298443267,2023-01-28 15:00:40+00:00,VNetulo,@ZenithBank Worst experience ever had with banks! Zenith,0,0,,Twitter for Android,False
3711,1619349721780191232,2023-01-28 15:00:34+00:00,ZenithBank,"Which of these are you hanging out with tonight?

#ZenithBank #Weekend #Hangout https://t.co/ROFkyfPKjG",11,72,Nigeria,Hootsuite Inc.,True
3712,1619349712599146497,2023-01-28 15:00:32+00:00,VickyAnaberry,"Please @cenbank and you all should come to my help, I’ve silently been trying to recover this money but so far @ZenithBank is so relaxed about it.

An illegal transaction of 179,600 was done on my account, my account has a daily withdrawal limit of 100,000 yet how did it go?",3,3,Nigeria,Twitter for iPhone,False
3713,1619349039350435841,2023-01-28 14:57:51+00:00,SlasherAdeyemi,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",1670,0,"Lagos, Nigeria",Twitter for iPhone,False
3714,1619348622877028353,2023-01-28 14:56:12+00:00,ChimaOdo,"@GinjarTheGOAT @ZenithBank If you must survive in this cashless economy, I advise you to avoid Zenith Bank 😂😂",1,2,Nigeria,Twitter for Android,False
3715,1619348596402569220,2023-01-28 14:56:06+00:00,Are_dion,"@FinPlanKaluAja1 Its not about perfection, its about policy &amp; sticking to it, a top bank like @ZenithBank has down time, double payment during transfer, return cash is a problem, is it someone that has 2k to exactly spend you want to charge ₦4 for text, fees etc. CBN &amp; banks need to make it work",0,4,,Twitter for Android,False
3716,1619348398599184384,2023-01-28 14:55:18+00:00,NathanMbang6,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3717,1619348180323426304,2023-01-28 14:54:26+00:00,JudithIhuoma1,"@ZenithBank @mathias_ejeh Dear ZENITH BANK do well to improve on your service,is very poor and frustrating, especially weekends",0,1,,Twitter for Android,False
3718,1619347993949503488,2023-01-28 14:53:42+00:00,kbitss,"RT @kbitss: @ZenithBank Honestly this bank is becoming a useless one from the great standard they use to have, imagine charging 1,500 for E…",2,0,Nigeria,Twitter for iPhone,False
3719,1619347819697160192,2023-01-28 14:53:00+00:00,kbitss,"@ZenithBank Honestly this bank is becoming a useless one from the great standard they use to have, imagine charging 1,500 for E-Token when it’s free as soft token on @gtbank not even to talk of a rude customer service agent at Isale igbein in Abeokuta Ogun state",2,3,Nigeria,Twitter for iPhone,False
3720,1619347582567976960,2023-01-28 14:52:04+00:00,HMutolib,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",1670,0,,Twitter Web App,False
3721,1619347424669212677,2023-01-28 14:51:26+00:00,AttatRichman,@ZenithBank please na😭,0,0,Becoming a total man,Twitter Web App,False
3722,1619347381975408640,2023-01-28 14:51:16+00:00,lilallawonder,"@ZenithBank, attend to this. 

How's it that banks are no longer safe for users? https://t.co/FThey0SQwr",0,0,Africa,Twitter for Android,False
3723,1619347095567351808,2023-01-28 14:50:08+00:00,Perfectdonatus,@ZenithBank What about other notes. 100 down,0,0,Zion ,Twitter for Android,False
3724,1619347057755697155,2023-01-28 14:49:59+00:00,igwebuikehenry1,@ZenithBank Please we need this new note,0,0,,Twitter for Android,False
3725,1619347016097701889,2023-01-28 14:49:49+00:00,akwuruohaaustin,"#centralbankofnigeria, @officialEFCC @SaharaReporters @ZenithBank  no bank here in ph is dispensing the new notes everyone here is stranded",0,0,"Lagos, Nigeria",Twitter for Android,False
3726,1619346820727209984,2023-01-28 14:49:02+00:00,ayahbibi6,@ZenithBank can you guys pls check your message box pls,0,0,Nigeria,Twitter for iPhone,False
3727,1619346791098634241,2023-01-28 14:48:55+00:00,igwebuikehenry1,@ZenithBank Please how we get new naira note,0,0,,Twitter for Android,False
3728,1619346324838821890,2023-01-28 14:47:04+00:00,RomeoMikky,Well don @ZenithBank very slow network seen last week,0,0,"Victoria Island, Nigeria",Twitter for iPhone,False
3729,1619346259944562690,2023-01-28 14:46:49+00:00,Adaeze6261,@ZenithBank what is wrong with una network💔💔😭😭I can’t do transfer and I’m stranded here,0,0,,Twitter for iPhone,False
3730,1619345226874904576,2023-01-28 14:42:42+00:00,wunmy5,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,Nigeria,Twitter for Android,False
3731,1619345173925990405,2023-01-28 14:42:30+00:00,Jxt_Desmond,@seunEebo @ZenithBank 😂Zenithbank,0,0,,Twitter for iPhone,False
3732,1619344899584987139,2023-01-28 14:41:24+00:00,EbihRaphael,"@ZenithBank Please your network is very terrible since yesterday
Kindly do something about that quickly",0,0,,Twitter for Android,False
3733,1619343916175863809,2023-01-28 14:37:30+00:00,ikegwuonu_david,@ZenithBank reply your DM,0,0,Nigeria🇳🇬,Twitter for Android,False
3734,1619343726090031106,2023-01-28 14:36:44+00:00,Gloryatta1,@ZenithBank You people are asking us to return the old naira note without producing enough new ones.,0,1,,Twitter for iPhone,False
3735,1619343428579631105,2023-01-28 14:35:33+00:00,shashomoney,@ZenithBank Have not seen my money it’s over 48hrs,0,0,,Twitter for iPhone,False
3736,1619343271637168131,2023-01-28 14:34:56+00:00,Oviemagnus,"@a_ma_ka__ @ZenithBank I don’t know what is wrong with @myaccessbank @access_more @accessbank_help they debit me yesterday yet the transaction wasn’t successful..  if they don’t act fast, I’d really lose it",0,0,"Abraka, Delta",Twitter for iPhone,False
3737,1619343028233306113,2023-01-28 14:33:58+00:00,jay_krid,@ZenithBank Zenith my money ooo,0,0,nigeria,Twitter for Android,False
3738,1619342835232428032,2023-01-28 14:33:12+00:00,Amar_M_Tukur,"RT @umarkhalifa19: One day i will definitely wash plates,sweep filling station or chop beating. @ZenithBank thank you for your incompetence.",8,0,"Jos, Nigeria",Twitter for iPhone,False
3739,1619342571750424577,2023-01-28 14:32:09+00:00,Solomonkris004,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3740,1619342319303671809,2023-01-28 14:31:09+00:00,TemitopeGbenga6,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3741,1619342245995614213,2023-01-28 14:30:52+00:00,jaxnwhyte,"@cenbank No ATM in the whole of Ajao Estate, Lagos, is dispensing money

@ecobank_nigeria @gtbank @accessbank_help @UBAGroup @GlobusBankNG @PolarisBankLtd @wemabank @ZenithBank @Sterling_Bankng 

 @GodwinIEmefiele",0,0,"Lagos, Nigeria",Twitter for Android,False
3742,1619341303996882945,2023-01-28 14:27:07+00:00,BBmelly_,@NelsonNecalex @ZenithBank @myaccessbank also is a very very useless bank,0,0,,Twitter for iPhone,False
3743,1619339850574094337,2023-01-28 14:21:20+00:00,Theanamachi,"@masterIBM @Ukeh8 @aiishadahir @salihi66 @ZenithBank @cenbank Gee pls dm me de same thing too, zenith dey owe me",0,0,"Enugu, Nigeria",Twitter for Android,False
3744,1619339690892742658,2023-01-28 14:20:42+00:00,_MAUYON,@ZenithBank why is money not reflecting in my account?,0,0,Worldwide,Twitter for iPhone,False
3745,1619339653269831680,2023-01-28 14:20:33+00:00,AnyikayeO,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3746,1619339650124111872,2023-01-28 14:20:33+00:00,AnyikayeO,@ZenithBank Interesting ooooo,0,0,,Twitter for Android,False
3747,1619339198129147907,2023-01-28 14:18:45+00:00,najeebullahi_m,@ZenithBank Thanks alot,0,0,,Twitter for Android,False
3748,1619339132920299520,2023-01-28 14:18:29+00:00,seunEebo,@ZenithBank I swear e no go better for zenith bank,0,0,"Ibadan, Nigeria",Twitter for Android,False
3749,1619339061323517954,2023-01-28 14:18:12+00:00,IbrahimYusiroh,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,,Twitter for Android,False
3750,1619338824483766273,2023-01-28 14:17:16+00:00,_MAUYON,@ZenithBank please why is money not reflecting in my account 😩.,0,0,Worldwide,Twitter for iPhone,False
3751,1619338078874894337,2023-01-28 14:14:18+00:00,jummybella1992,@ZenithBank The most useless bank,0,0,,Twitter for Android,False
3752,1619337899295784962,2023-01-28 14:13:35+00:00,Uchechu49602421,@ZenithBank can you guy just let money drop so that I can have transport to go home ?,0,0,,Twitter for iPhone,False
3753,1619337768324456449,2023-01-28 14:13:04+00:00,AChibueze,"@ZenithBank I am a customer , but I ve experienced poor network of internet banking with our bank . The internet banking is very epileptic, when will this be resolved. Folks are loosing their trust . Do something pls.",0,0,🇨🇦,Twitter for Android,False
3754,1619337650502238208,2023-01-28 14:12:36+00:00,AmakaJane77,"RT @ZenithBank: Dear Valued Customer,

07040004422 (ZIVA)
is the only Zenith Bank Whatsapp number.
ALL OTHERS ARE FAKE!
DO NOT ENGAGE WITH…",119,0,,Twitter for Android,False
3755,1619336580640002048,2023-01-28 14:08:21+00:00,JeffAnkrah1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #Weekend #Nigeria #NewNotes https://t.co/YAj45ZK1O6",128,0,Ghana ,Twitter for Android,False
3756,1619336502064070656,2023-01-28 14:08:02+00:00,humeeemk,@umarkhalifa19 @ZenithBank Lmfao you're still using zenith bank? Lalai ma😂😂😂,0,0,"Abuja, Nigeria",Twitter for iPhone,False
3757,1619336147725058049,2023-01-28 14:06:38+00:00,AyobamiDada5,"RT @Zahrahmusa: Dear Nigerian banks.
Cant you load your ATM’s with 100, 50, 20, and 10 naira notes so people who need little spending money…",40,0,Nigeria,Twitter for Android,False
3758,1619336017118625795,2023-01-28 14:06:06+00:00,NovelsStyles,@ZenithBank issue resolved. 👍,0,0,"Lagos, Nigeria",Twitter for Android,False
3759,1619335831310966791,2023-01-28 14:05:22+00:00,RidwanOLawal1,"@ZenithBank Good day, my account 2419684442 was debited on Friday 20th Jan 2023 and the money was not dispensed. Have not been refunded since then",0,1,,Twitter for Android,False
3760,1619335711232237569,2023-01-28 14:04:54+00:00,fwmeeeeeeeeeee,@ZenithBank what’s up?!,0,1,,Twitter for iPhone,False
3761,1619335415550595072,2023-01-28 14:03:43+00:00,DdpraizAnthony,"@ZenithBank Your network is too poor , please do something about it now",0,1,Akwa  ibom state Nigeria ,Twitter for iPhone,False
3762,1619335394818154497,2023-01-28 14:03:38+00:00,RRoseRawlings,"RT @aiishadahir: Can @zenithbank explain to me what this is??? If you’re using this bank, quickly withdraw your money &amp; close this cursed b…",2115,0,,Twitter for iPhone,False
3763,1619335317005418497,2023-01-28 14:03:20+00:00,EmzzyInteriors,"@Gentlejerome @a_ma_ka__ @ZenithBank She posted an update,she's gotten 3.2 back.the remaining she was asked to get a court order to get it.",0,0,"Lagos, Nigeria",Twitter for Android,False
3764,1619335183098085379,2023-01-28 14:02:48+00:00,RidwanOLawal1,"@ZenithBank Please, my account was debited on Friday 20th Jan 2023 to the tune of 20k and money was not dispensed. The money has not been refunded",0,1,,Twitter for Android,False
3765,1619335169181376513,2023-01-28 14:02:44+00:00,Doughlass_,"@ZenithBank a whole 708 naira for sms charge,disgusting thieves",0,1,Nigeria,Twitter for iPhone,False
