,Time,User,Tweet,Country
2859,2023-01-23 07:56:18+00:00,RolandOmoregie3,@Scrupulousesq @ZenithBank Welcome to the club. Stop using zenith bank. They are thieves. Mine is since December 2nd. People have theirs since July last year. They are thieves o. They now rob innocent customers. Run fun zenith bank oooo,
2860,2023-01-23 07:54:32+00:00,CryptoNewsNiger,RT @SoftcashXchange: @a_ma_ka__ @ZenithBank @cenbank @falzthebahdguy @DONJAZZY @AntiCorruptIntl I don't even leave or keep my money in the…,
2861,2023-01-23 07:54:18+00:00,RolandOmoregie3,@ZenithBank Evil bank that steals from poor masses. Thieves in uniform. Cooperate thieves,
2862,2023-01-23 07:54:13+00:00,CryptoNewsNiger,"RT @a_ma_ka__: Please Nigerians keep tagging @ZenithBank ….I need my money complete. 4,039,900 not 800,500
@ZenithBank Refund my money in f…",
2863,2023-01-23 07:53:47+00:00,AntaiOkon,"@ZenithBank Please I want clarification on the electronic transaction levy, is it a monthly statutory tax, or based on transactions carried out? @ZenithBank",
2864,2023-01-23 07:53:44+00:00,onesmallbabe,@yourgirltian @jiggystonez @Zaddy15621094 @the_Lawrenz @GossipGirliee @___Bils @ZenithBank Are you one of them?,
2865,2023-01-23 07:53:40+00:00,KCikity,@ZenithBank @JusticeOchapa Zenith Bank  are criminals ... the staff are criminals ... I will advice people to stop using Zenith because all the do is to steal money from people,
2866,2023-01-23 07:52:52+00:00,thetobithealpha,@UsmanGurowa @aiishadahir @ZenithBank Like this traditional banks are becoming something else,
2867,2023-01-23 07:52:07+00:00,thetobithealpha,@UsmanGurowa @aiishadahir @ZenithBank Swrs,
2868,2023-01-23 07:51:20+00:00,Innocentokpe,@ZenithBank I have been receiving inconsistent deduction alert against electronic levy on my account in the last 2weeks. I don't know why.,
2869,2023-01-23 07:51:16+00:00,KCikity,@ZenithBank @JusticeOchapa People should stop banking on zenith Bank the bank are fraudulent and the have been stealing from me ... I was a victim of circumstances ... the stole almost everything on my account,
2870,2023-01-23 07:50:11+00:00,olanrewajukay8,@NairaPlenty @Hustleuthman @aiishadahir @ZenithBank @UBAGroup Better go remove your money,
2871,2023-01-23 07:50:08+00:00,KCikity,@ZenithBank @JusticeOchapa https://t.co/SiNTB1Wmpj,"Place(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, id='00ab941b685334e3', url='https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json', place_type='city', name='Nashville', full_name='Nashville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, type='Polygon', coordinates=[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]), attributes={})"
2872,2023-01-23 07:50:01+00:00,KCikity,@ZenithBank @JusticeOchapa https://t.co/ewr33ovvjh,"Place(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, id='00ab941b685334e3', url='https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json', place_type='city', name='Nashville', full_name='Nashville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, type='Polygon', coordinates=[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]), attributes={})"
2873,2023-01-23 07:49:52+00:00,KCikity,@ZenithBank @JusticeOchapa https://t.co/8CCpVTCr4g,"Place(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, id='00ab941b685334e3', url='https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json', place_type='city', name='Nashville', full_name='Nashville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, type='Polygon', coordinates=[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]), attributes={})"
2874,2023-01-23 07:49:42+00:00,KCikity,@ZenithBank @JusticeOchapa https://t.co/G52cbn5daT,"Place(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, id='00ab941b685334e3', url='https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json', place_type='city', name='Nashville', full_name='Nashville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, type='Polygon', coordinates=[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]), attributes={})"
2875,2023-01-23 07:48:58+00:00,Kidwire32,@ZenithBank Mobile app Wen dey fuck up sometimes,
2876,2023-01-23 07:44:42+00:00,sammyade17,"@AhanotuIkenna @aiishadahir @ZenithBank Wait small, make Dem carry your money",
2877,2023-01-23 07:43:47+00:00,Ugez2,"@ZenithBank Zenith handler, when people need help, you guys go quiet. Hope the lady that her money was stolen, you guys have traced the money. Painful if she’s been a loyal customer, now she’s on her own to cry",
2878,2023-01-23 07:43:04+00:00,Mrkabal,@ZenithBank Una app don de open?,
2879,2023-01-23 07:42:32+00:00,Scrupulousesq,"@ZenithBank I am still waiting for the reversal of a failed transaction since Sunday, 15th January, 2023.",
2880,2023-01-23 07:42:18+00:00,Big_Man_Tin,"@yourgirltian @jiggystonez @Zaddy15621094 @the_Lawrenz @GossipGirliee @___Bils @ZenithBank Lol these days they don't call to ask for code again....i don't know how they do it but they can actually monitor activities on your phone...Deceptives links could be sent to you in any form...for example...once i click and i try reviewing, then they may have access https://t.co/GD5gpahdX1",
2881,2023-01-23 07:41:37+00:00,FelixAdeyemi6,"RT @ZenithBank: Share your predictions with us in the comments.

#ZenithBank #Match #PremiereLeague https://t.co/UJfrgqCwbg",
2882,2023-01-23 07:41:36+00:00,Lord_nugger,@Damianiyke1 @musa_arewa @salihi66 @aiishadahir @ZenithBank @cenbank Same here. @cenbank are enabling this people.,
2883,2023-01-23 07:40:55+00:00,betty_ij,"@ZenithBank The transfer I made since 15th July 2022, has not been reversed.",
2884,2023-01-23 07:38:56+00:00,TheycallmeEronz,"RT @AyaOmokan: 0903 399 5371 
0813 296 0807
Can someone put these old men pretending to be customer service for  Zenith bank and First bank…",
2885,2023-01-23 07:37:59+00:00,sheikhunique98,"@bod_republic Not for @ZenithBank 😭

Somebody should please tell @ZenithBank to refund my 7,000 they debited last week. I wan use am chop, abeg.",
2886,2023-01-23 07:37:46+00:00,OlorunwaOlowog1,"@ZenithBankCpr @mide2nez Na them be this 
Ogun kill your cohort @ZenithBank 
Will investigate this number and handle",
2887,2023-01-23 07:37:32+00:00,Samm_Williamz,"@aiishadahir @Big6teen @ZenithBank @Zenithbank  is now the safe haven for scammers and hackers. Any scammer that wants to learn work now, they just enter any zenith Bank account and straight they get what they want. And the worst part is when u go to the bank to complain. They will just act like nothing happened.",
2888,2023-01-23 07:37:14+00:00,Vessxi,"@the_Lawrenz Wait did they jazz all of you, how can you guys keep using @ZenithBank there is most likely a loop hole in their system, and they have refused to fix it because it would cost alot, they rather their customers bear the brunt.",
2889,2023-01-23 07:32:22+00:00,Big_Man_Tin,"@yourgirltian @jiggystonez @Zaddy15621094 @the_Lawrenz @GossipGirliee @___Bils @ZenithBank Some hackers are dumb...when you gain unauthorized access to someone's digital/financial space even with or without their mistake, you have hacked ...he is just a baby hacker",
2890,2023-01-23 07:28:55+00:00,stigy_solomon,"Dear CBN
We have successfully return all our old note, ATM is still vomiting the old notes, are we moving forward or
Backward?
@cenbankreport @vanguardngrnews @PulseNigeria247 @legitngnews @MobilePunch @MBuhari @ZenithBank @gtbank @GuardianNigeria @ruffydfire",
2891,2023-01-23 07:26:09+00:00,iam_gloshie,"RT @yourgirltian: Peeple are always quick to blame @ZenithBank but they won’t tell you their own mistakes. From the look of things, this gu…",
2892,2023-01-23 07:22:54+00:00,obi_nic,"@ZenithBank hi, how do I rectify a declined transaction that was debited without having to go to a physical branch? Thanks",
2893,2023-01-23 07:22:18+00:00,Mandisi_II,"RT @yourgirltian: Peeple are always quick to blame @ZenithBank but they won’t tell you their own mistakes. From the look of things, this gu…",
2894,2023-01-23 07:20:49+00:00,Hakeerah,"RT @YoosufToyyib: What's the meaning of ""Electronic Transfer Levy"" when I still do pay charges for transfers made.

This levy is becoming t…",
2895,2023-01-23 07:20:26+00:00,Aremexx,"RT @yourgirltian: Peeple are always quick to blame @ZenithBank but they won’t tell you their own mistakes. From the look of things, this gu…",
2896,2023-01-23 07:19:36+00:00,OlorunwaOlowog1,"@aiishadahir @ZenithBank Even with the narration ""I authorize this payment myself"". Shows this is scam.
Scammers have taking over @ZenithBank there is nothing anyone can tell me",
2897,2023-01-23 07:19:27+00:00,yourgirltian,@aliyuu75 @ZenithBank How is the bank liable for what happens when your details is mishandled? How?,
2898,2023-01-23 07:18:53+00:00,alwayssweetpems,@VivianRora @aiishadahir @ZenithBank @UBAGroup @cenbank I cannot blame most people that do not have an account as we speak in this century because of their insecurities but prefer to have their money saved in “kolo” they will tell you that it’s easy for them to have access to their money anytime they want,
2899,2023-01-23 07:17:50+00:00,OEpencil,@aiishadahir @ZenithBank Their daddy.  I don empty am asap.  Looks like I’m done rn. https://t.co/9iQqwX2qmd,
2900,2023-01-23 07:17:18+00:00,DKwaju,@a_ma_ka__ @ZenithBank @cenbank @falzthebahdguy @DONJAZZY @AntiCorruptIntl @kudahelp_ng @joinkuda you said there was  a fraudulent inflow of cash into my account I initiated a reversal transaction but till date I can't access my account  and it's over 2weeks since I initiated the reversal transaction @cenbank  please help,
2901,2023-01-23 07:15:36+00:00,Forz_fortune,"@Adedoyinmoses11 @Fahmi18hvm @Hustleuthman @aiishadahir @ZenithBank You see those banks that have red colours, UBA and Zenith, you better run.",
2902,2023-01-23 07:11:11+00:00,AbrahamAdex,@aiishadahir @ZenithBank @thereal_ev .,
2903,2023-01-23 07:10:34+00:00,bentakeover_p,"@ZenithBank I just think they're some thieves employed in this bank who deducts penny from peoples' accounts and gets away with it
I was credited with 5k but received 4700 how's that possible",
2904,2023-01-23 07:09:45+00:00,tochi_OKAFOR,@tomisin_dev @aiishadahir @ZenithBank Those accounts are not verified. The verification badge is on their profile pictures,
2905,2023-01-23 07:08:51+00:00,aliyuu75,@yourgirltian @ZenithBank Did the owner told you she gave her bank details? Besides a bank is liable to any level of compromise on your bank details.  I pray it happens to you so that you will get sense,
2906,2023-01-23 07:07:23+00:00,Raylord231,"RT @AyaOmokan: 0903 399 5371 
0813 296 0807
Can someone put these old men pretending to be customer service for  Zenith bank and First bank…",
2907,2023-01-23 07:05:08+00:00,garyvee03,@aiishadahir @ZenithBank I go soon stop to deh use this bank fully  @ZenithBank you people  are thieves,
2908,2023-01-23 07:04:36+00:00,Adedoyinmoses11,"@Fahmi18hvm @Hustleuthman @aiishadahir @ZenithBank U guys should stop this shit talks about uba abeg.. my pops has been using in ever since I've known him, have been using it for 5/6 yrs now and the only prob I had it dem was wen my acc was freezed, and I get it . I'm trusting dem with my life pls don't make me kpai🤧",
2909,2023-01-23 07:03:45+00:00,BethTomilola,"@shegmentofUI @ZenithBank Thank you o😌

Send us a DM to preorder 😌",
2910,2023-01-23 07:01:51+00:00,Marxistscholar1,"@rutie_xx Let me spare you what @ZenithBank has done to me, let me not even Mention UBA, but Use speed and go close that zenith account.
Try The following :
Keystone 
Fidelity 
Opay",
2911,2023-01-23 07:00:51+00:00,opirus_oritz,@RhaymanWaytt @aiishadahir @ZenithBank Don't leave money in the bank it's not adding value to you simple 😉,
2912,2023-01-23 06:59:58+00:00,AyaOmokan,"0903 399 5371 
0813 296 0807
Can someone put these old men pretending to be customer service for  Zenith bank and First bank out of their misery. I feel sad for them. They are too old, too slow and too stupid to make any headway. Attn:@ZenithBank @FirstBankngr 
@officialEFCC",
2913,2023-01-23 06:59:28+00:00,RhaymanWaytt,"@opirus_oritz @aiishadahir @ZenithBank What if someone abroad wants to send me money ??
Throw the cash ??",
2914,2023-01-23 06:58:02+00:00,_Topguy,@ZenithBank is out here robbing people in broad daylight,
2915,2023-01-23 06:57:39+00:00,Lyondegreat7676,@OvuUdochukwu @constanceamaka2 @JackOfAltraide @ZenithBank Choi!,
2916,2023-01-23 06:57:35+00:00,opirus_oritz,@RhaymanWaytt @aiishadahir @ZenithBank Pay cash..,
2917,2023-01-23 06:52:43+00:00,csmnig,RT @osuji_sophia: @ZenithBank Why am I getting debits of 850 naira weekly for transfer levy charges. Pls explain,
2918,2023-01-23 06:52:17+00:00,csmnig,RT @Alongekajola2: @SimpleTeeh @ZenithBank is the worst bank my 29k till today is still with them and nobody is taking about it after my co…,
2919,2023-01-23 06:52:07+00:00,csmnig,RT @indian_oscar_: @rutie_xx @ZenithBank very hopeless service since December 2nd last year I was debited and my money haven’t been reverse…,
2920,2023-01-23 06:51:26+00:00,The_offAbdullah,"@madTherapist0 @ZenithBank Ha 😂😂😂
Madtherapist 🤣",
2921,2023-01-23 06:47:22+00:00,Timidey4you,"RT @Aysha_Hassann: It's so sad seeing alot of fake accounts impersonating Zenith Bank's customer service online 
Here's a warning that @Zen…",
2922,2023-01-23 06:46:14+00:00,Gentle_EMRAJO,@ikeolisavictor @indian_oscar_ @rutie_xx @ZenithBank 😂,
2923,2023-01-23 06:44:13+00:00,BikaSamuel,@aiishadahir @ZenithBank WTH. And @ZenithBank is my salary account. I think it's time to make a change. The fraud incidents are getting to many now.,
2924,2023-01-23 06:42:54+00:00,csmnig,RT @yourgirltian: @jiggystonez @Zaddy15621094 @the_Lawrenz @GossipGirliee @___Bils Peeple are always quick to blame @ZenithBank but they wo…,
2925,2023-01-23 06:42:28+00:00,TheCodeMe,@aiishadahir @ZenithBank @codesader the crab monitors its head with its eyes. Ji ma sun,
2926,2023-01-23 06:41:43+00:00,csmnig,"RT @odavibeznfts: @ZenithBank is a house of fraudsters take it or leave it. If I have ever have account with them make I bend, awon scammer…",
2927,2023-01-23 06:41:28+00:00,csmnig,"RT @ai_onyx: Over $400 @ZenithBank is missing from my domiciliary account 
According to my transaction history. It’s says I withdraw the mo…",
2928,2023-01-23 06:40:52+00:00,csmnig,RT @prettycachy: @aiishadahir @ZenithBank @ZenithBank This is unacceptable. I urge all 🇳🇬 to stop using Zenith Bank and withdraw all their…,
2929,2023-01-23 06:40:24+00:00,chublissco,"RT @ZenithBank: Manage your daily activitles more efficiently with a Zenith Bank Naira Prepaid Card.

Protect your account from social medi…",
2930,2023-01-23 06:40:15+00:00,csmnig,RT @Mr_Dlaw01: @ZenithBank Zenith have you guys noticed how you guys can't just make a single post without having about 60% of the comment…,
2931,2023-01-23 06:40:11+00:00,csmnig,RT @KelvinUzomah: @constanceamaka2 @ZenithBank Alot of people are losing their money in zenith bank and you people are still using it. Is t…,
2932,2023-01-23 06:39:29+00:00,Mr_Kemdirim,@CallMe_Ammie @aiishadahir @ZenithBank If you had just typed Lol it would have been better 🤦‍♂️,
2933,2023-01-23 06:39:27+00:00,csmnig,RT @Janda_Samuel: Is it me alone?? I feel @ZenithBank is up to something. Was charged last week “electronic money transfer levy” and I woke…,
2934,2023-01-23 06:39:22+00:00,chy_nwoye,@ZenithBank @CBNNews @cenbank @officialEFCC @instablog9ja @PulseNigeria247 @Naija_PR,
2935,2023-01-23 06:38:59+00:00,csmnig,"RT @AIguda: Card details leaked in @ZenithBank 
I heard about 10 complains today, and majority of the deductions shows web transaction.  Is…",
2936,2023-01-23 06:37:59+00:00,Jiddarh_caps,@Olusegun_Arus @Hustleuthman @aiishadahir @ZenithBank Yes tested and treated bank,"Place(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, id='000763a81141ab85', url='https://api.twitter.com/1.1/geo/id/000763a81141ab85.json', place_type='city', name='Maiduguri', full_name='Maiduguri, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, type='Polygon', coordinates=[[[13.0432909, 11.7826542], [13.2550301, 11.7826542], [13.2550301, 11.9164327], [13.0432909, 11.9164327]]]), attributes={})"
2937,2023-01-23 06:37:37+00:00,csmnig,"RT @Kennyhenry002: Naira cards suspended for international transaction till further notice, na wetin @ZenithBank  told me. What kind of cou…",
2938,2023-01-23 06:37:31+00:00,csmnig,"RT @xdatruthx: @ai_onyx @ZenithBank Someone's Money was stolen from this same Zenith bank last October, eventually they returned the money.…",
2939,2023-01-23 06:37:28+00:00,csmnig,RT @topeatiba: I wonder if there’s anybody in @ZenithBank listening to the complaints of the people. I also urge @cenbank and @NDICNigeria…,
2940,2023-01-23 06:37:15+00:00,csmnig,RT @AdelekeOlusegu2: @ZenithBank @ZenithBank does not care about their https://t.co/smeTr48935 is the only bank in Nigeria that will tell y…,
2941,2023-01-23 06:36:30+00:00,csmnig,"RT @OBooaji: Is in ijebu ode and that’s way too far. 

We chose your bank amongst others because we feel you’re the best and for this we do…",
2942,2023-01-23 06:36:11+00:00,csmnig,RT @jayhima04: @aiishadahir @ZenithBank Mine is @gtbank...I misplaced the number I used in opening the account but was using it for Biometr…,
2943,2023-01-23 06:33:57+00:00,James21107176,RT @James21107176: @ZenithBank Arsenal 3 vs man u 2,
2944,2023-01-23 06:33:53+00:00,csmnig,RT @modevice: Rather than wait for @ZenithBank to do you shege why not try out other banks like @ProvidusBank or standard chartered bank. A…,
2945,2023-01-23 06:31:04+00:00,Specialj0y,"RT @Rejoice_ai: Dear Zenith Bank @ZenithBank 

Please come and put money in your atm stand in University of Ibadan Campus.",
2946,2023-01-23 06:30:56+00:00,Kennyhenry002,"Naira cards suspended for international transaction till further notice, na wetin @ZenithBank  told me. What kind of country is this? 
Okay which currency are we gonna be using in Nigeria to do international transaction from Nigeria?? 
Naija don tire me i swear.",
2947,2023-01-23 06:30:26+00:00,csmnig,"RT @iam_jibola8211: Dear @ZenithBank I bought 3000 naira worth of data but it has not reflect on my account.
Please reverse my money I don'…",
2948,2023-01-23 06:30:16+00:00,csmnig,RT @bodethomasjnr: .@ZenithBank why am I getting email notifications that I logged into my mobile app (time stamp included) when I didn’t l…,
2949,2023-01-23 06:30:07+00:00,csmnig,"RT @bysypearls1: Pls help, I sent money from my @gtbank mobile app to @ZenithBank since yesterday morning and the person hasn’t received it…",
2950,2023-01-23 06:29:56+00:00,Ohitera,RT @prettycachy: @aiishadahir @ZenithBank @ZenithBank This is unacceptable. I urge all 🇳🇬 to stop using Zenith Bank and withdraw all their…,
2951,2023-01-23 06:29:53+00:00,csmnig,RT @PharmJimmy: The level at which customers account at @ZenithBank get wiped by fraudsters is super scary. Victims complained and NOTHING…,
2952,2023-01-23 06:29:45+00:00,csmnig,RT @AkonteAlabraba1: If you still have your money in @ZenithBank that means you really get mind. The amount of tweets I have seen in the pa…,
2953,2023-01-23 06:29:07+00:00,yourgirltian,"@jiggystonez @Zaddy15621094 @the_Lawrenz @GossipGirliee @___Bils Peeple are always quick to blame @ZenithBank but they won’t tell you their own mistakes. From the look of things, this guy is not even a hacker. Hackers don’t send money to their own accounts. The owner must have been careless with their details for this guy to have access to it.",
2954,2023-01-23 06:28:51+00:00,Olubomex,"I SEE MONEY IN AFRICA. 

Where?
How?
Who?
When?
What?

Click to learn2earn https://t.co/Z8sKspBavP

@_AfricanUnion @ZenithBank @AfDB_Group https://t.co/w47DBb27WG",
2955,2023-01-23 06:28:12+00:00,yourgirltian,"Peeple are always quick to blame @ZenithBank but they won’t tell you their own mistakes. From the look of things, this guy is not even a hacker. Hackers don’t send money to their own accounts. The owner must have been careless with their details for this guy to have access to it. https://t.co/ZGFEAZshbi",
2956,2023-01-23 06:26:39+00:00,TokPG,@rutie_xx @ZenithBank you do this one?,
2957,2023-01-23 06:21:51+00:00,AdelekeOlusegu2,@ZenithBank @ZenithBank does not care about their https://t.co/smeTr48935 is the only bank in Nigeria that will tell you to get your grandfather birth certificate for credit facility in 21 century.,
2958,2023-01-23 06:16:47+00:00,UsmanGurowa,"@aiishadahir @ZenithBank December 2022, that's when I withdraw my remaining 2k from that cursed bank and completey moved to Kuda, Kuda is even more reliable than Zentih Bank wallahi.",
2959,2023-01-23 06:15:20+00:00,RhaymanWaytt,"@jayhima04 @aiishadahir @ZenithBank @gtbank Forget PIN , maybe ?? 
They could generate your BVN easily w that number.",
2960,2023-01-23 06:14:44+00:00,theboyGandoki,"RT @OBooaji: Is in ijebu ode and that’s way too far. 

We chose your bank amongst others because we feel you’re the best and for this we do…",
2961,2023-01-23 06:14:41+00:00,theboyGandoki,"RT @OBooaji: @ZenithBank 

We need you to please reopen your branch in OOU.

A lot of students have one or two issues to rectify on our acc…",
2962,2023-01-23 06:10:07+00:00,keturah_daniels,@aiishadahir @ZenithBank Na person you dey very close to run dis transfer😒,
2963,2023-01-23 06:09:55+00:00,Alex_Obe10,"@rutie_xx Like what is the ELECTRONIC LEVY CHARGE FOR FGS????
@ZenithBank",
2964,2023-01-23 06:08:34+00:00,thevictorafia,"RT @Rejoice_ai: Dear Zenith Bank @ZenithBank 

Please come and put money in your atm stand in University of Ibadan Campus.",
2965,2023-01-23 06:07:07+00:00,jayhima04,@RhaymanWaytt @aiishadahir @ZenithBank @gtbank I wasn't particular about the airtime But the transfers that followed after,
2966,2023-01-23 05:58:58+00:00,_im_johnpaul,@LimitStress @rutie_xx @ZenithBank 😂you don’t know,
2967,2023-01-23 05:57:33+00:00,Savalake,@oche_ekwote @ZenithBank @cenbank should do something na...,
2968,2023-01-23 05:57:01+00:00,ikeolisavictor,"@indian_oscar_ @rutie_xx @ZenithBank To be a gentleman in Nigeria na big ofe, 😂🤣😂  i realized it when I went to fuel station to get fuel, the gentleman in me told me to follow queue, i went home that day without getting fuel 😂🤣😂",
2969,2023-01-23 05:54:27+00:00,BigManDamian__,"@rutie_xx @ZenithBank good o,,it’s u that know want they did🚶🏽",
2970,2023-01-23 05:51:46+00:00,AbiodunFalere,@ZenithBank Hello,
2971,2023-01-23 05:51:18+00:00,JefferyIgumah1,@aiishadahir @ZenithBank Something fishy is going on with zenith bank.,
2972,2023-01-23 05:49:47+00:00,indian_oscar_,"@ikeolisavictor @rutie_xx @ZenithBank 😂 that’s the problem of being educated, I have been refined as a gentleman.",
2973,2023-01-23 05:48:22+00:00,ikeolisavictor,"@indian_oscar_ @rutie_xx @ZenithBank Go to the bank and act creat scene, stand on top à table there and just be shouting",
2974,2023-01-23 05:47:03+00:00,ikeolisavictor,RT @indian_oscar_: @rutie_xx @ZenithBank very hopeless service since December 2nd last year I was debited and my money haven’t been reverse…,
2975,2023-01-23 05:45:21+00:00,kinghotice01,@VictoriaOlayi12 @Rejoice_ai @ZenithBank Tf 😂💔,
2976,2023-01-23 05:43:51+00:00,indian_oscar_,@rutie_xx @ZenithBank very hopeless service since December 2nd last year I was debited and my money haven’t been reversed I even went to the bank to complain a staff had guts to open her mouth and tell me my money has been used for Christmas. I never even get their time yet,
2977,2023-01-23 05:43:29+00:00,FarookAfolabi,"RT @tomisin_dev: @aiishadahir @ZenithBank Fraudsters create fake Twitter accounts, posing as Zenith Bank's customer care agents.

In the pr…",
2978,2023-01-23 05:32:17+00:00,Etim_cool,RT @salihi66: @aiishadahir @ZenithBank @cenbank https://t.co/keTImSR0GA,
2979,2023-01-23 05:29:56+00:00,Presh_cash,@Se_ka_ni @ZenithBank Same here,
2980,2023-01-23 05:20:23+00:00,taeykun,@rutie_xx @ZenithBank,
2981,2023-01-23 05:19:40+00:00,Big_j_famzy,"@aiishadahir @ZenithBank @ZenithBank  your attention  is needed here,y'all about to loose lots of customers",
2982,2023-01-23 05:17:08+00:00,Alongekajola2,@SimpleTeeh @ZenithBank is the worst bank my 29k till today is still with them and nobody is taking about it after my complain,
2983,2023-01-23 05:14:05+00:00,TopcyJnr,@aiishadahir @its0re @ZenithBank See the description wtf 😳,
2984,2023-01-23 05:07:58+00:00,OBooaji,@ZenithBank https://t.co/RzSDj4Kouo,
2985,2023-01-23 05:07:37+00:00,enieola,"RT @Rejoice_ai: Dear Zenith Bank @ZenithBank 

Please come and put money in your atm stand in University of Ibadan Campus.",
2986,2023-01-23 05:07:35+00:00,OBooaji,"Is in ijebu ode and that’s way too far. 

We chose your bank amongst others because we feel you’re the best and for this we don’t deserve this stress.
@ZenithBank , I believe you’ll attend to this, thank you.  @ZenithBank",
2987,2023-01-23 05:05:37+00:00,gold_engineer,"@a_ma_ka__ @ZenithBank Them don table all the banks for here, some dey dodge bullet.",
2988,2023-01-23 05:05:06+00:00,OBooaji,"@ZenithBank 

We need you to please reopen your branch in OOU.

A lot of students have one or two issues to rectify on our account with you and you have suddenly shut down your branch in the university. This is making things very difficult because the next branch to us",
2989,2023-01-23 05:04:44+00:00,Idzi_Ezra,"RT @Rejoice_ai: Dear Zenith Bank @ZenithBank 

Please come and put money in your atm stand in University of Ibadan Campus.",
2990,2023-01-23 05:00:43+00:00,ZAKARII37608371,"RT @ZenithBank: Share your predictions with us in the comments.

#ZenithBank #Match #PremiereLeague https://t.co/UJfrgqCwbg",
2991,2023-01-23 04:36:47+00:00,osuji_sophia,@ZenithBank Why am I getting debits of 850 naira weekly for transfer levy charges. Pls explain,
2992,2023-01-23 04:33:59+00:00,Tomilolaorijina,"@Oluwato85869544 @rutie_xx A lot f people mentioned @ZenithBank, @gtbank and @myaccessbank.  Whereas, all these fluctuating issues can be easily resolved if banks in Nigeria can just migrate to using a better API .
@grupphq is in Nigeria now, financial institutions have no excuse for failing it customers.","Place(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, id='0065f09a6666479e', url='https://api.twitter.com/1.1/geo/id/0065f09a6666479e.json', place_type='city', name='Ibadan', full_name='Ibadan, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DA8D7AB370>, type='Polygon', coordinates=[[[3.7770114, 7.2991429], [4.0335816, 7.2991429], [4.0335816, 7.5590064], [3.7770114, 7.5590064]]]), attributes={})"
2993,2023-01-23 04:32:32+00:00,siya_harry,"RT @d_skybird: @rutie_xx Omo! 3k was missing in my account every week.  15k debit woke me up one faithful morning, went and complained, the…",
2994,2023-01-23 04:29:25+00:00,chimaperson,@aiishadahir @ZenithBank Please which bank can at least be called safe,
2995,2023-01-23 04:28:18+00:00,Fahmi18hvm,@Adedoyinmoses11 @Hustleuthman @aiishadahir @ZenithBank Risky my brother 🥺,
2996,2023-01-23 04:24:23+00:00,yettytouch,@aiishadahir @ZenithBank @honeydjoko sis abeg oh... Comot hand,
2997,2023-01-23 04:24:00+00:00,RhaymanWaytt,@opirus_oritz @aiishadahir @ZenithBank And when I need to make payments for items gotten ??,
2998,2023-01-23 04:22:46+00:00,RhaymanWaytt,@__Adejoke__ @mide2nez @notawildchild88 @aiishadahir @ZenithBank Make person no get bank ??,
2999,2023-01-23 04:22:10+00:00,Frankwhite_C,RT @a_ma_ka__: @ZenithBank Refund my 4 million naira.😭😭😭😭😭 https://t.co/QjqcjaJPk4,
3000,2023-01-23 04:21:55+00:00,Frankwhite_C,"RT @a_ma_ka__: Please a need a lawyer 
Unauthorized transactions was done last night at about 8:40pm on my Acct and everything is gone,😭 ov…",
3001,2023-01-23 04:21:55+00:00,RhaymanWaytt,"@jayhima04 @aiishadahir @ZenithBank @gtbank Not sure you need your 4 digit code for airtime.
I use zenith &amp; *966*1000# get me 1k airtime w/o asking for pin.",
3002,2023-01-23 04:15:19+00:00,Ifeboy6,@PraiseEzeigwe @Somidotun7 @aiishadahir @ZenithBank Mr PRO maybe it's been resolved positively for her you want an update from her as who now? https://t.co/R7bEDI3AiZ,
3003,2023-01-23 04:10:28+00:00,AdamsArtttt,"RT @Rejoice_ai: Dear Zenith Bank @ZenithBank 

Please come and put money in your atm stand in University of Ibadan Campus.",
3004,2023-01-23 03:48:58+00:00,Mhopo27,RT @a_ma_ka__: @ZenithBank Refund my 4 million naira.😭😭😭😭😭 https://t.co/QjqcjaJPk4,
