,id,Time,User,Tweet,No of retweet,likes,Country,Tweet source,Verified
309,1.61994E+18,2023-01-30 06:06:04+00:00,rocdiz,"@ZenithBank Thieves!!!!! Crooked bank !!!!!  Stealing customers money Stolen over 140,000 from my Nigerian account. #ZenithBankRobbers",1,2,"London, England",Twitter for iPhone,FALSE
310,1.61994E+18,2023-01-30 06:00:35+00:00,xypher123,@ZenithBank How can we be happy when you guys steal money from us under the guise of electronic kini kan. Useless bank.,0,2,,Twitter for Android,FALSE
311,1.61994E+18,2023-01-30 05:59:58+00:00,highly_18,@ZenithBank Useless bank,0,2,"Lagos, Nigeria",Twitter for Android,FALSE
312,1.61994E+18,2023-01-30 05:59:20+00:00,harbaba350,@ZenithBank Useless bank,0,1,lagos,Twitter for Android,FALSE
313,1.61994E+18,2023-01-30 05:58:12+00:00,OdugbemiBasit,@ZenithBank Why are you deducting my money everytime Na God go punish you,0,2,,Twitter for Android,FALSE
314,1.61994E+18,2023-01-30 05:57:09+00:00,Ohumumwenobaya1,"RT @ZenithBank: Give yourself permission to be happy everyday.

#ZenithBank #MondayMorning #MondayMorningMotivation #GoodMorning https://t.…",10,0,,Twitter for Android,FALSE
315,1.61994E+18,2023-01-30 05:56:57+00:00,Mr_Spart,"@ZenithBank This happens Thousand of time a day I recommend you too to do something at your own end
Thanks",0,2,upcoming Millionaire,Twitter for Android,FALSE
316,1.61994E+18,2023-01-30 05:56:29+00:00,toyinkush,@ZenithBank At this day and age where money is missing from customers accounts on a regular basis? Dear no fear no go let us rest. Do better,0,4,"Ikeja, Nigeria",Twitter Web App,FALSE
317,1.61994E+18,2023-01-30 05:56:07+00:00,akonedojeffrey,"@EarlTravisBMX @kruzzy_ann @DkaysMedia @hilda_adaora @TheOluwabukunmi @Chimamakaah @ZenithBank @UBAGroup haa, those ones, their app is as as slow as installing call of duty on those D7 Tecno phones.",0,0,"Italy, Nigeria, Ghana",Twitter Web App,FALSE
318,1.61994E+18,2023-01-30 05:52:55+00:00,youngking89,@Clement6001 @ZenithBank Hope you have your pvc,0,1,Lagos,Twitter for iPhone,FALSE
319,1.61994E+18,2023-01-30 05:51:02+00:00,temmie_xxo,"RT @AkinwumiLatifat: @ZenithBank Una go dey drop good morning message for here,dey debit person for acct without reversing it back, issokay",2,0,"Lagos, Nigeria",Twitter for iPhone,FALSE
320,1.61994E+18,2023-01-30 05:49:26+00:00,itsadamzy,@Sir_RomanticGuy @ZenithBank,0,0,,Twitter for Android,FALSE
321,1.61994E+18,2023-01-30 05:48:51+00:00,itsadamzy,"RT @ZenithBank: Give yourself permission to be happy everyday.

#ZenithBank #MondayMorning #MondayMorningMotivation #GoodMorning https://t.…",10,0,,Twitter for Android,FALSE
322,1.61994E+18,2023-01-30 05:48:11+00:00,patrick_chineme,@ZenithBank So beautiful 🤩,0,0,,Twitter for iPhone,FALSE
323,1.61993E+18,2023-01-30 05:46:05+00:00,JoelOgbuagu,@harjhyke1 @ZenithBank Dem dey help you pay offering? 😂😂😂,0,1,"Lagos, Nigeria.",Twitter for Android,FALSE
324,1.61993E+18,2023-01-30 05:45:21+00:00,AyooluwapoW,@zenithbank_nug @ZenithBank @channelstv that's rubbish. No replies.  Don't act like you're ontop everything when obviously you aren't. #worstfreakinbank,0,2,,Twitter Web App,FALSE
325,1.61993E+18,2023-01-30 05:45:11+00:00,AkinwumiLatifat,"@ZenithBank Una go dey drop good morning message for here,dey debit person for acct without reversing it back, issokay",2,5,,Twitter for Android,FALSE
326,1.61993E+18,2023-01-30 05:43:19+00:00,JoelOgbuagu,@Talk_ToOpeyemi @ZenithBank Maddddddddddd!!!! 😂😂😂😂,0,1,"Lagos, Nigeria.",Twitter for Android,FALSE
327,1.61993E+18,2023-01-30 05:43:05+00:00,Gpower91800703,"@cenbank @cenbank and @ZenithBank on Saturday I went to use the ATM, the machine was unable to Despense cash but I was debited, and uptill now it has not been reversed",0,3,"Federal Capital Territory, Nig",Twitter for Android,FALSE
328,1.61993E+18,2023-01-30 05:38:26+00:00,IgnatiusMmadua1,"@StFreakingKezy @UBAGroup @myaccessbank @ZenithBank @UNIONBANK_NG @GlobusBankNG @UnityBankPlc @FirstBankngr, are you not ashamed that all your bank branches in Aba are not dispensing the new currency? You prefer to sell them to people who party than those who need them for business. @cenbank",0,0,Nigeria,Twitter for Android,FALSE
329,1.61993E+18,2023-01-30 05:36:18+00:00,okoro_jesse,@B56655012Dahiru @ZenithBank They've sold them to the politicians,0,0,"Lagos, Nigeria ",Twitter for Android,FALSE
330,1.61993E+18,2023-01-30 05:33:08+00:00,chefsalmah,"@ZenithBank And you Dey commot person money anyhow tagging it charges abi 
Everyone in Zenith will not be happy 
#ZenithBank",0,2,Ogba.Lagos ,Twitter for iPhone,FALSE
331,1.61993E+18,2023-01-30 05:32:24+00:00,zenithbank_nug,RT @okoro_jesse: @chipon4ski @chude__ @ZenithBank always at the frontline of évil deeds,1,0,,Twitter for Android,FALSE
332,1.61993E+18,2023-01-30 05:32:21+00:00,Talk_ToOpeyemi,"@ZenithBank Women with wahala
Still dey raise heel on top heel",0,4,"Lagos, Nigeria",Twitter for Android,FALSE
333,1.61993E+18,2023-01-30 05:30:54+00:00,okoro_jesse,@chipon4ski @chude__ @ZenithBank always at the frontline of évil deeds,1,1,"Lagos, Nigeria ",Twitter for Android,FALSE
334,1.61993E+18,2023-01-30 05:30:28+00:00,Talk_ToOpeyemi,@harjhyke1 @ZenithBank Wahala 😂,0,0,"Lagos, Nigeria",Twitter for Android,FALSE
335,1.61993E+18,2023-01-30 05:29:55+00:00,harjhyke1,@ZenithBank Na God go punish this bank I am coming to zenith this week to close my acct before u turn me to beggar every Sunday u dey deduct money,0,7,"Lagos, Nigeria",Twitter for Android,FALSE
336,1.61993E+18,2023-01-30 05:27:52+00:00,Anthony02765195,"@cenbank @FINANCEGOVNG @FinMinNigeria @GodwinIEmefiele @NBS_Nigeria @ngxregco @NigeriaGov What's the penalty for banks refusing to load money in the ATM machine...
@NGRPresident @ZenithBank",0,0,"Montclair, NJ",Twitter for Android,FALSE
337,1.61993E+18,2023-01-30 05:27:43+00:00,B56655012Dahiru,"@ZenithBank Good morning, you have to pay with the new notes",0,3,,Twitter for Android,FALSE
338,1.61993E+18,2023-01-30 05:25:53+00:00,Aajibolah,@iyameni @ZenithBank,0,0,Mars,Twitter for Android,FALSE
339,1.61993E+18,2023-01-30 05:25:27+00:00,Aajibolah,@iyameni @ZenithBank,0,0,Mars,Twitter for Android,FALSE
340,1.61993E+18,2023-01-30 05:25:14+00:00,okoro_jesse,@chude__ Kaiiii... @ZenithBank again? Why is this bank always on the news for bad things? Why?,0,1,"Lagos, Nigeria ",Twitter for Android,FALSE
341,1.61993E+18,2023-01-30 05:25:06+00:00,BelisaIsaac2,@ZenithBank beautiful,0,0,Rivers state Nigeria ,Twitter for Android,FALSE
342,1.61993E+18,2023-01-30 05:23:53+00:00,EdozieZ,"RT @ZenithBank: Give yourself permission to be happy everyday.

#ZenithBank #MondayMorning #MondayMorningMotivation #GoodMorning https://t.…",10,0,Portharcourt,Twitter for Android,FALSE
343,1.61993E+18,2023-01-30 05:21:24+00:00,OliverBlessin10,"@ZenithBank I did a transaction at one POS but it declined letter I was debited since Saturday,,, pls look into it",0,3,,Twitter for Android,FALSE
344,1.61993E+18,2023-01-30 05:19:35+00:00,bankolepeter3,@cenbank @Willsonchrisvet @fidelitybankplc @ZenithBank CBN your email and phone channels are inactive to respond to complaints and feedbacks. Please work on how to enable direct message on your Twitter account. CBN but.... .......!!!!,0,2,Nigeria,Twitter for Android,FALSE
345,1.61993E+18,2023-01-30 05:18:25+00:00,AyooluwapoW,@ZenithBank @cenbank  so pls train your staffs with the same handbook. They say different things. One will say wait for 50 days the next one will say 120 days. Some dont even know anything. All they do is rub powder at work like ogbanje...nonsense ppl nonsense bank,0,2,,Twitter Web App,FALSE
346,1.61993E+18,2023-01-30 05:14:56+00:00,Jrefedoja,"@cenbank @ZenithBank 4500 was sent to me last night but it's appeared to be 4100 
Please I need explanation of what happened here",0,3,IsokoNorth Delta state Nigeria,Twitter for Android,FALSE
347,1.61993E+18,2023-01-30 05:14:24+00:00,AyooluwapoW,@ZenithBank is the worst bank. 90 days to get refund for a failed transaction.  Uba is just 2 weeks. Even stanbic sef better pass. Who's giving this bank award oo ? They're terrible at this banking business abeg...,0,2,,Twitter Web App,FALSE
348,1.61992E+18,2023-01-30 05:04:02+00:00,Crownknl2,no sell biko. @ZenithBank,0,0,"Lagos, Nigeria",Twitter for iPhone,FALSE
349,1.61992E+18,2023-01-30 04:49:17+00:00,Lucee49202330,"@ZenithBank I already sent you a message you didn't reply, and that was why I posted on your profile yet I didn't get a response",0,3,Nigeria,Twitter for Android,FALSE
350,1.61992E+18,2023-01-30 04:34:14+00:00,GinjarTheGOAT,RT @a_accessorich: @GinjarTheGOAT @ZenithBank Omoooo ehn,1,0,📍House Of Ginjar ,Twitter for Android,FALSE
351,1.61992E+18,2023-01-30 04:33:35+00:00,a_accessorich,@GinjarTheGOAT @ZenithBank Omoooo ehn,1,1,"Lagos, Nigeria",Twitter for Android,FALSE
352,1.61992E+18,2023-01-30 04:33:18+00:00,a_accessorich,"RT @GinjarTheGOAT: Another N50 for Electronic transfer @ZenithBank has collected N200 just this month, is this the new hustle, imagine doin…",8,0,"Lagos, Nigeria",Twitter for Android,FALSE
353,1.61992E+18,2023-01-30 04:30:32+00:00,dc_shilex,"It’s Monday oo you guys should refund me my money oo😤, I don’t know why Nigeria banks be whack like this @ZenithBank",0,2,,Twitter for iPhone,FALSE
354,1.61992E+18,2023-01-30 04:29:24+00:00,ADED0LAP0,Has @ZenithBank Zenith bank cards stopped working for Apple subscriptions payments?,0,2,"Abuja, Nigeria",Twitter for iPhone,FALSE
355,1.61991E+18,2023-01-30 04:26:07+00:00,omonoserere,"@ZenithBank Good Morning. Its more than 5 working days now but I'm yet to get the reversal.

Pla I need a solution.",0,3,"Benin-City, Nigeria",Twitter for Android,FALSE
356,1.61991E+18,2023-01-30 04:14:15+00:00,xmasboy,"@ZenithBank this week I am leaving your bank for good. @ZenithBank is now toxic, unresponsive and abdicates it’s duty to protect their customers.",0,1,Belize,Twitter for iPhone,FALSE
357,1.6199E+18,2023-01-30 03:44:12+00:00,TiredNaija,"RT @a_ma_ka__: Good pm,this is an update abt  the @ZenithBank issue. I was credited 3,239,400 last week.Remaining the 800,500 dat they init…",1631,0,,Twitter for Android,FALSE
358,1.6199E+18,2023-01-30 03:22:05+00:00,HarrisonUC1,"@CBN,@ZenithBank ,@zenithbankpls1 ,@zenithbank_slc 
After providing the necessary information @ZenithBank asked me to provide they have not reversed my money rather they customer care are been adamant to me, @CBN ,@ZenithBank don't want to reverse my money up till this moment.",0,1,,Twitter for Android,FALSE
359,1.61988E+18,2023-01-30 02:04:02+00:00,Mckpaka,@ZenithBank it's over 3 months I made a request with all required documents sent but not even an acknowledgement of receipt documents from zenith bank team and request still not solved. This is really frustrating.,0,4," Dubai, United Arab Emirates",Twitter for Android,FALSE
360,1.61987E+18,2023-01-30 01:46:35+00:00,EmmanuelRichi13,"@VictorOsh1 @ZenithBank Poor man ,poor bank",0,0,,Twitter for iPhone,FALSE
361,1.61986E+18,2023-01-30 00:54:42+00:00,KrissBosser,@cenbank @Willsonchrisvet @fidelitybankplc @ZenithBank That 24 hours reversal has stopped happening for a very long time now. Please be more strict with the commercial banks to reinforce it.,0,0,,Twitter for Android,FALSE
362,1.61986E+18,2023-01-30 00:47:34+00:00,Mu_axxam,@Sir_RomanticGuy @ZenithBank,0,1,Nigeria 🇳🇬,Twitter for iPhone,FALSE
363,1.61986E+18,2023-01-30 00:43:49+00:00,BanwoKehinde01,"@ZenithBank 
Please check your inbox 📥 please",0,3,,Twitter for Android,FALSE
364,1.61985E+18,2023-01-30 00:27:36+00:00,nels_simon,"@luvchidera @Chinyer01788883 @chude__ @ZenithBank @cenbank So will they accept to it , the sane people who can’t own up to their words ( cbn ) just Saturday they said no going back on deadline , then Sunday still sent messages round only to extend the date on Sunday 🤣🤣",0,0,"Lagos, Nigeria",Twitter for iPhone,FALSE
365,1.61985E+18,2023-01-29 23:56:45+00:00,KBelloHub,"@gtbank My account was debited with #8,672 twice on @UBAGroup and @ZenithBank POS machines on 31/12/2022 for a declined transaction. And up till this moment, I am yet on get a reversal.",2,7,"Oyo, Nigeria",Twitter for Android,FALSE
366,1.61985E+18,2023-01-29 23:53:23+00:00,furylane5,@OJay_Jahswill @vbankng @ZenithBank Guy the charges are real! I just can’t with zenith Bank!,0,0,Nigeria,Twitter for iPhone,FALSE
367,1.61985E+18,2023-01-29 23:51:01+00:00,4thevirus,@ZenithBank Upon my account been debited with failed transaction and scammers withdrawn all my money and u are still removing levels. All is well,0,2,"Ogun, Nigeria",Twitter for iPhone,FALSE
368,1.61984E+18,2023-01-29 23:47:17+00:00,EhichioyaEzomon,RT @JoyMonim: @UBAGroup your branch @ ubaTakum have not been dispensing through the ATM claiming their is no new currency. @icpcnigeria @ce…,1,0,Igando Nigeria,Twitter for Android,FALSE
369,1.61984E+18,2023-01-29 23:40:39+00:00,EarlTravisBMX,@kruzzy_ann @akonedojeffrey @DkaysMedia @hilda_adaora @TheOluwabukunmi @Chimamakaah @ZenithBank Let @UBAGroup catch you for app own na dem and only dem geh app wey no dey work,0,1,Metaverse,Twitter for iPhone,FALSE
370,1.61984E+18,2023-01-29 23:20:42+00:00,ejfriday,"The @cenbank must intervene as quickly as possible and stop @ZenithBank from all manner of bank charges such as Electronic money transfer levy, SMS notification charge etc. Haba!",0,1,"Abuja, Nigeria",Twitter for Android,FALSE
371,1.61984E+18,2023-01-29 23:08:55+00:00,just1evee,@edidemubee @ZenithBank @myaccessbank What have I gotten into??? @ZenithBank,0,0,"Lagos, Nigeria",Twitter for iPhone,FALSE
372,1.61983E+18,2023-01-29 23:07:49+00:00,just1evee,@ZENITHBANKPLDSD You guys don’t respond on WhatsApp @ZenithBank,0,0,"Lagos, Nigeria",Twitter for iPhone,FALSE
373,1.61983E+18,2023-01-29 23:00:27+00:00,sir__sagir,@Sir_RomanticGuy @ZenithBank,0,2,Mind Your F#cking Buzz,Twitter for Android,FALSE
374,1.61983E+18,2023-01-29 22:53:39+00:00,deleostarzs,@thecok_hcf @ZenithBank As normal Naija wey we dey o,0,0,,Twitter for iPhone,FALSE
375,1.61983E+18,2023-01-29 22:53:15+00:00,deleostarzs,@Jaymoney028_ @ZenithBank Chief… thats how these criminals scam people. I wonder how they work the algorithm to their favor.,0,0,,Twitter for iPhone,FALSE
376,1.61983E+18,2023-01-29 22:44:29+00:00,Mr_Spart,"@ZenithBank 
@Mr_Spart
Na why person no dey use zenith be this https://t.co/GjHcmgO0I9",0,1,upcoming Millionaire,Twitter for Android,FALSE
377,1.61983E+18,2023-01-29 22:37:57+00:00,Chukwum82666811,"RT @Willsonchrisvet: @cenbank @fidelitybankplc  and @ZenithBank i made a transfer of about 10,000 naira from my fidelity bank to my sister'…",4,0,,Twitter for Android,FALSE
378,1.61983E+18,2023-01-29 22:33:27+00:00,MarshallBia82,@cenbank @Willsonchrisvet @fidelitybankplc @ZenithBank Please why did it took you people so long to come and tell us about this news ?? @cenbank should know that Nigerians have no trust in all Nigeria gutter media.,0,2,,Twitter for iPhone,FALSE
379,1.61982E+18,2023-01-29 22:28:39+00:00,Lamodekreation,"@Yadomah That is the new ""scam"" from @ZenithBank. No prior notice. They keep  charging me weekly since the beginning of 2023",0,2,,Twitter for Android,FALSE
380,1.61982E+18,2023-01-29 22:25:34+00:00,MSnabzy,"@ZenithBank 
 I need my money reversed or else I'm creating a scene at any branch close to me 
Wtf is wrong with you guys😩",0,1,,Twitter for Android,FALSE
381,1.61982E+18,2023-01-29 22:23:32+00:00,BlessedMannnnn,@RitaUreh @ZenithBank The transfer charges is enough! Fr,0,1,Lagos,Twitter for Android,FALSE
382,1.61982E+18,2023-01-29 22:23:12+00:00,ozii_baba,"RT @like_ifee: @ozii_baba @ZenithBank They charge me 150, sometimes 350",1,0,"Anambra, Nigeria",Twitter for Android,FALSE
383,1.61982E+18,2023-01-29 22:12:24+00:00,Bimbs_unusual,@ZenithBank una go just dey help person spoil money for acct 🙄🙄,0,1,,Twitter for Android,FALSE
384,1.61982E+18,2023-01-29 22:11:38+00:00,Bimbs_unusual,"@ZenithBank Why are you guy always acting like a thi.e.f gan sef....164 naira was deducted from my acct today nd there was no description....

Also, Electronic money transfer charges was deducted from my acct twice this month.... It's getting too much na",0,1,,Twitter for Android,FALSE
385,1.61982E+18,2023-01-29 22:08:54+00:00,kruzzy_ann,"@akonedojeffrey @DkaysMedia @hilda_adaora @TheOluwabukunmi @Chimamakaah @ZenithBank This worries me so much and they do nothing reasonable about it. Maybe 🤔, just maybe they are fully aware &amp; work hand in hand.",0,1,"Ibadan, Nigeria",Twitter for iPhone,FALSE
386,1.61982E+18,2023-01-29 22:01:37+00:00,Toyeford,@villageboy01 @a_ma_ka__ @ZenithBank @StanChartNG @StanChart I just open an account with you for the past few weeks and I have upgraded it to saving account and I have Applied for ATM card . Which is yet to be deliver to me. I live at Otta.,0,0,lagos,Twitter for Android,FALSE
387,1.61982E+18,2023-01-29 21:56:55+00:00,Aramunsh,@ZenithBank If you guys decide to refund my money then this will swallow it. I see better to just say goodbye.,0,1,,Twitter for iPhone,FALSE
388,1.61982E+18,2023-01-29 21:55:55+00:00,Aramunsh,@ZenithBank 🤦‍♂️ what’s is this I really want to know how. A whole 728!!! Ha https://t.co/ACLZbb6oTB,0,0,,Twitter for iPhone,FALSE
389,1.61982E+18,2023-01-29 21:52:12+00:00,RitaUreh,@BlessedMannnnn @ZenithBank No mind them. Daylight robbery. After charging for each transaction at the end of the month they still charge for transfer levy. U guys are thieves,0,1,"Lagos, Nigeria",Twitter for Android,FALSE
390,1.61982E+18,2023-01-29 21:51:45+00:00,BoyfrancisHB,@Sir_RomanticGuy Zenith @ZenithBank https://t.co/bMpm9T0Fzf,0,1,"Lagos, Nigeria",Twitter for Android,FALSE
391,1.61982E+18,2023-01-29 21:51:20+00:00,abeloboh05,"@ZenithBank I wanted to withdraw the sum of #6,300  from POS,it was declined and I was debited, kindly reverse my money....Acc/2285251780   Acc/name, Oboh Abel Osakpolor (zenith bank). https://t.co/QwouX3fDeG",0,0,,Twitter for Android,FALSE
392,1.61982E+18,2023-01-29 21:50:28+00:00,Aramunsh,@ZenithBank Data I no see refund I no see. Already dropped my account number and date in dm yet nothing to show for it.🤦‍♂️,0,2,,Twitter for iPhone,FALSE
393,1.61982E+18,2023-01-29 21:49:47+00:00,abeloboh05,"@ZenithBank I wanted to withdraw the sum of #6,300  from POS,it was declined and I was debited, kindly reverse my money....Acc/2285251780   Acc/name, Oboh Abel Osakpolor (zenith bank). https://t.co/ek5VROnBTh",0,0,,Twitter for Android,FALSE
394,1.61981E+18,2023-01-29 21:49:14+00:00,Aramunsh,@Thereal_nikky @ZenithBank Mine is 148 lol it is well,0,2,,Twitter for iPhone,FALSE
395,1.61981E+18,2023-01-29 21:48:58+00:00,BrandAfriq,@ZenithBank it is a huge shame that there have been huge complain about this bank. It is time we visit all the complain made by customers as we are also victims of these illicit debits. Or is there any monkey swallowing our money with you?,0,1,"Lagos, Nigeria",Twitter for Android,FALSE
396,1.61981E+18,2023-01-29 21:48:27+00:00,aghenu_osafum,@ZenithBank why TF are you stealing my money???,0,1,Abule,Twitter for Android,FALSE
397,1.61981E+18,2023-01-29 21:45:54+00:00,Ter_na_,"@ZenithBank what is the meaning of this?, for over a week now 😡😡😡 https://t.co/GEHsELcaoH",0,2,Metaverse,Twitter for Android,FALSE
398,1.61981E+18,2023-01-29 21:43:48+00:00,BrandAfriq,"@ZenithBank you guys are really looking for trouble o. I made a withdrawal at POS and I saw what I had left before the withdrawal now N500 is missing from the supposed balance, what are you guys trying to do sef?",0,3,"Lagos, Nigeria",Twitter for Android,FALSE
399,1.61981E+18,2023-01-29 21:32:49+00:00,tobediizendu,@ZenithBank you people have lots of problems to be fixed,0,2,,Twitter for iPhone,FALSE
400,1.61981E+18,2023-01-29 21:30:23+00:00,TaiwoEmmanuel_,"@chulo_elo @drpenking Another angle

Funny how people are not taking the case of @ZenithBank bankers stealing from their customers serious though
One babe is still crying of her 4m since December wey them swap from her account another one was 3m in November from same bank",0,2,Nigeria,Twitter for Android,FALSE
401,1.61981E+18,2023-01-29 21:29:34+00:00,Senderfo,"@emmaikumeh Let everybody go for @JaizBankNG. All their machines and apps are working. @ZenithBank is the worst now, No cash for the ATM, and their apps are not working. Make person no come they wash plates for restaurants",0,2,Lagos,Twitter for Android,FALSE
402,1.61981E+18,2023-01-29 21:24:30+00:00,FaletiAdedamola,"@ZenithBank You people are nothing just bunch of thieves...
You can imagine how my money was deducted without even transferring any money today.
Since yesterday night, you removed #544 that's not accounted for.
You have the most poorest network and you are still deducting our money anyhow. https://t.co/guqoWGhRC3",0,4,Nigeria,Twitter for Android,FALSE
403,1.61981E+18,2023-01-29 21:23:26+00:00,FaletiAdedamola,"@ZenithBank You people are nothing just bunch of thieves...
You can imagine how my money was deducted without even transferring any money today.
Since yesterday night, you removed #544 that's not accounted for.
You have the most poorest network and you are still deducting our money anyhow. https://t.co/jSUOfZuYnX",0,2,Nigeria,Twitter for Android,FALSE
404,1.61981E+18,2023-01-29 21:23:16+00:00,DanielChidozi20,"@Onlineguru_ @cenbank policy na for poor man. @officialEFCC na show of fine boys on red cloth. 

@ZenithBank are you guilty of this allegations or not?",0,2,,Twitter for Android,FALSE
405,1.61981E+18,2023-01-29 21:21:31+00:00,OfficialJp14,"@a_ma_ka__ @ZenithBank The best bank is union Bank, thier app is even easy to use.",0,0,"Lagos, Nigeria",Twitter for Android,FALSE
406,1.61981E+18,2023-01-29 21:20:33+00:00,OfficialJp14,"@a_ma_ka__ @ZenithBank Zenith bank my 80k still date not fair , I used to love this bank,",0,0,"Lagos, Nigeria",Twitter for Android,FALSE
407,1.61981E+18,2023-01-29 21:19:12+00:00,AleeyuGwazon,"@ZenithBank God will punish you people,useless bank!",0,1,,Twitter for iPhone,FALSE
408,1.61981E+18,2023-01-29 21:18:52+00:00,Ooloba_diamond,"@Wisdom02 @ZenithBank Do @ZenithBank have conscience at all?
Why would I be debited #600 for sms notification charges for just a month...
Is that not way too much 🤷🏽‍♂️,I think it's high time I leave your banking network before it gets out of control 🎛️,Tho I'm not even benefiting frm ur bank.",0,1,"Lagos, Nigeria",Twitter for Android,FALSE
409,1.61981E+18,2023-01-29 21:16:29+00:00,Richyfox5,@Willsonchrisvet @cenbank @fidelitybankplc @ZenithBank Dem don use am do champaign,0,0,"Scotland, United Kingdom",Twitter for Android,FALSE
410,1.61981E+18,2023-01-29 21:16:22+00:00,Ekehkenneth4,RT @krisoflife: @Willsonchrisvet @cenbank @fidelitybankplc @ZenithBank Why Nigeria Bank treated us so bad this days most especially UBA the…,1,0,,Twitter for Android,FALSE
411,1.61981E+18,2023-01-29 21:16:06+00:00,Ekehkenneth4,"RT @3pple_As: @cenbank @Willsonchrisvet @fidelitybankplc @ZenithBank It doesn't ooh, banks will tell U five working days... I just wonder t…",2,0,,Twitter for Android,FALSE
412,1.61981E+18,2023-01-29 21:15:43+00:00,Ekehkenneth4,"RT @Willsonchrisvet: @cenbank @fidelitybankplc  and @ZenithBank i made a transfer of about 10,000 naira from my fidelity bank to my sister'…",4,0,,Twitter for Android,FALSE
413,1.61981E+18,2023-01-29 21:12:50+00:00,cubictony,"RT @adewumihaas001: @ZenithBank they are scanning your customers with this Facebook Ad

You guys should address this https://t.co/8ejgcxIpYP",1,0,LAGOS,Twitter for Android,FALSE
414,1.61981E+18,2023-01-29 21:12:19+00:00,hue07843011,@ZenithBank This number - +234 803 543 6794 is impersonating Zenith bank customer service. They will ask for your personal information and be sure to lose all your available account balance.,0,0,,Twitter for iPhone,FALSE
415,1.61981E+18,2023-01-29 21:11:52+00:00,HypeMan_Jay,"When people tweeting about @ZenithBank being shitty I thought they were overreacting.

You can't even use USSD codes.",0,1,Happiness,Twitter for Android,FALSE
416,1.6198E+18,2023-01-29 21:03:09+00:00,adewumihaas001,"@ZenithBank they are scanning your customers with this Facebook Ad

You guys should address this https://t.co/8ejgcxIpYP",1,1,"Gbagada, Lagos",Twitter for iPhone,FALSE
417,1.6198E+18,2023-01-29 21:03:06+00:00,PeterIjakpa,@ZenithBank Why this ? https://t.co/iZZUuNhaqV,0,1,Nigeria,Twitter for Android,FALSE
418,1.6198E+18,2023-01-29 21:02:54+00:00,VictorOsh1,Bruh wtf is wrong with @ZenithBank …..every fucking day one issue or the other,0,1,,Twitter for iPhone,FALSE
419,1.6198E+18,2023-01-29 20:57:10+00:00,OJay_Jahswill,Does @vbankng charge this electronic money transfer that @ZenithBank is using to finish me for using their terrible mobile banking app??,0,4,"Calabar, Nigeria",Twitter for Android,FALSE
420,1.6198E+18,2023-01-29 20:51:44+00:00,VivienOnosakpo,@ZenithBank kindly be informed that I was debited twice using a Pos machine today,0,3,"Lagos, Nigeria",Twitter for Android,FALSE
421,1.6198E+18,2023-01-29 20:40:59+00:00,AccessoryExpert,@xcllntt @joey_eldin @ZenithBank Wow! Buh they respond almost immediately the bank name is mentioned. Common to crypto too I think,0,2,"Akure, Nigeria.",Twitter for Android,FALSE
422,1.6198E+18,2023-01-29 20:39:30+00:00,marksondu,@ZenithBank @ZenithBank please how many accounts do you have I have been scammed of all my money through on @zenithbankpls1,0,0,"Onitsha, Nigeria",Twitter for Android,FALSE
423,1.6198E+18,2023-01-29 20:30:09+00:00,FridayOnu5,@Willsonchrisvet @cenbank @fidelitybankplc @ZenithBank Is network problem,0,1,,Twitter for Android,FALSE
424,1.61979E+18,2023-01-29 20:28:55+00:00,hue07843011,"@ZenithBank I do not live in Nigeria, and i have to load up call credit of at least $10 every time i try to connect with Zenith bank customer service.. to what end??!!!!!!",0,0,,Twitter for iPhone,FALSE
425,1.61979E+18,2023-01-29 20:28:52+00:00,Samseyi5,@ZenithBank is like madness is worrying u guys.... person is facing cashless policy we still Dy do transfer una dy comout money any how wic one is ..... transfer levy abi thunder won strike una...abeg ooo even app not opening for sm1 to transfer his fund.... useless bank,0,3,"Akure, Nigeria",Twitter for Android,FALSE
426,1.61979E+18,2023-01-29 20:28:39+00:00,hue07843011,"@ZenithBank they answered and once i said said hello, they ended the call. I tried the chat as well, i don’t know what i was thinking .. that ended the same way. I have attached screenshots from the chat. I believe we should do better not just as a country but as a people.",0,3,,Twitter for iPhone,FALSE
427,1.61979E+18,2023-01-29 20:27:57+00:00,hue07843011,"@ZenithBank I have tried again today and at this point it is an understatement to say this is the worst and most ridiculous experience i’ve had connecting with any customer service. After i had waited on the phone for over 30mins and finally got someone to answer,",0,4,,Twitter for iPhone,FALSE
428,1.61979E+18,2023-01-29 20:26:58+00:00,JWayii,@ZenithBank No network bank every day 360days you make me go hungry this bank is full with problems,0,4,,Twitter Web App,FALSE
429,1.61979E+18,2023-01-29 20:26:38+00:00,hue07843011,"@ZenithBank I have been trying to reach customer service for several months now about registering a new device on my account. Every time i called or opted to chat with support, it ended up to be an absolute futile endeavor. https://t.co/NoCGgqjoNQ",0,0,,Twitter for iPhone,FALSE
430,1.61979E+18,2023-01-29 20:22:33+00:00,kizito210,"@ZenithBank My bank app refuse to open, ussd code is not working too. Wetin be all this frustration?",0,4,,Twitter for Android,FALSE
431,1.61979E+18,2023-01-29 20:20:45+00:00,Ralfeeplay,"@cenbank  seriously I want to call the attention to the monthly deductions in the form of sms charges by commercial banks , a service that’s suppose to be free , we are being charged almost 1000k every month it’s ridiculous  @ZenithBank you people are just thieves in my opinion",0,4,Mars ,Twitter for iPhone,FALSE
